Date,Open,High,Low,Close,Adj Close,Volume,M_Y_Date
6/4/2015,211.070007,211.860001,209.75,210.130005,194.889725,151882800,6-2015
6/5/2015,209.949997,210.580002,208.979996,209.770004,194.555832,121704700,6-2015
6/8/2015,209.639999,209.820007,208.389999,208.419998,193.303741,85339800,6-2015
6/9/2015,208.449997,209.100006,207.690002,208.449997,193.331573,105034700,6-2015
6/10/2015,209.369995,211.410004,209.300003,210.960007,195.659515,134551300,6-2015
6/11/2015,211.479996,212.089996,211.199997,211.649994,196.299484,73876400,6-2015
6/12/2015,210.639999,211.479996,209.679993,209.929993,194.704224,135382400,6-2015
6/15/2015,208.639999,209.449997,207.789993,209.100006,193.934418,124384200,6-2015
6/16/2015,208.929993,210.350006,208.720001,210.25,195.001022,85308200,6-2015
6/17/2015,210.589996,211.320007,209.360001,210.589996,195.316299,126708600,6-2015
6/18/2015,211.309998,213.339996,210.630005,212.710007,197.282562,165867900,6-2015
6/19/2015,211.460007,211.550003,210.360001,210.809998,196.471832,130478700,6-2015
6/22/2015,211.910004,212.589996,211.639999,211.889999,197.478378,70696000,6-2015
6/23/2015,212.139999,212.440002,211.570007,212.050003,197.627457,68476800,6-2015
6/24/2015,211.720001,212.169998,210.470001,210.509995,196.192215,92307300,6-2015
6/25/2015,211.100006,211.25,209.770004,209.830002,195.558472,97107400,6-2015
6/26/2015,210.289993,210.580002,209.160004,209.899994,195.623718,104174800,6-2015
6/29/2015,208.050003,209.830002,205.330002,205.470001,191.495026,202621300,6-2015
6/30/2015,207.259995,207.320007,205.279999,205.889999,191.886459,182925100,6-2015
7/1/2015,207.729996,208.029999,206.559998,207.570007,193.452179,135979900,7-2015
7/2/2015,208.070007,208.270004,206.809998,207.320007,193.219238,104373700,7-2015
7/6/2015,205.770004,207.649994,205.529999,206.669998,192.613419,117975400,7-2015
7/7/2015,206.960007,208.169998,204.110001,208.009995,193.862274,173820200,7-2015
7/8/2015,206.419998,206.759995,204.25,204.529999,190.618958,164020100,7-2015
7/9/2015,207.039993,207.350006,204.770004,204.800003,190.870605,144113100,7-2015
7/10/2015,207.289993,207.979996,204.949997,207.479996,193.368332,129456900,7-2015
7/13/2015,208.990005,209.899994,208.940002,209.759995,195.49321,106069400,7-2015
7/14/2015,209.720001,211.050003,209.649994,210.720001,196.387939,81709600,7-2015
7/15/2015,210.729996,211.279999,210.039993,210.630005,196.304092,97914100,7-2015
7/16/2015,211.869995,212.300003,211.580002,212.270004,197.832535,106683300,7-2015
7/17/2015,212.289993,212.550003,211.800003,212.470001,198.018936,89030000,7-2015
7/20/2015,212.75,213.179993,212.210007,212.619995,198.158722,65523100,7-2015
7/21/2015,212.429993,212.740005,211.389999,211.759995,197.357208,77965000,7-2015
7/22/2015,210.929993,211.770004,210.889999,211.289993,196.919159,88667900,7-2015
7/23/2015,211.529999,211.649994,209.75,210.139999,195.847366,90509100,7-2015
7/24/2015,210.300003,210.369995,207.600006,207.940002,193.797012,117755000,7-2015
7/27/2015,208,208,206.259995,206.740005,192.678665,132361100,7-2015
7/28/2015,207.789993,209.5,206.800003,209.309998,195.073837,123544800,7-2015
7/29/2015,209.479996,211.039993,209.309998,210.770004,196.43457,105791300,7-2015
7/30/2015,210.160004,211.020004,209.419998,210.820007,196.481171,91304400,7-2015
7/31/2015,211.419998,211.449997,210.160004,210.449997,196.136307,103266900,7-2015
8/3/2015,210.460007,210.529999,208.649994,209.729996,195.465286,113965700,8-2015
8/4/2015,209.699997,210.25,208.800003,209.320007,195.083145,81820800,8-2015
8/5/2015,210.449997,211.309998,209.729996,210.100006,195.810104,85786800,8-2015
8/6/2015,210.289993,210.419998,207.649994,208.350006,194.179138,116030800,8-2015
8/7/2015,208.160004,208.339996,206.869995,207.919998,193.778381,117858000,8-2015
8/10/2015,209.279999,210.669998,209.279999,210.630005,196.304092,80270700,8-2015
8/11/2015,208.970001,209.470001,207.759995,208.660004,194.468033,117481700,8-2015
8/12/2015,207.110001,209.139999,205.360001,208.919998,194.710342,172123700,8-2015
8/13/2015,208.729996,209.550003,208.009995,208.699997,194.505325,89383300,8-2015
8/14/2015,208.429993,209.509995,208.259995,209.360001,195.120453,69387000,8-2015
8/17/2015,208.710007,210.589996,208.160004,210.559998,196.238831,79072600,8-2015
8/18/2015,210.259995,210.679993,209.699997,209.929993,195.651688,71692700,8-2015
8/19/2015,209.089996,210.009995,207.350006,208.279999,194.113907,172946000,8-2015
8/20/2015,206.509995,208.289993,203.899994,204.009995,190.134308,194327900,8-2015
8/21/2015,201.729996,203.940002,197.520004,197.630005,184.188263,346588500,8-2015
8/24/2015,197.630005,197.630005,182.399994,189.550003,176.657837,507244300,8-2015
8/25/2015,195.429993,195.449997,186.919998,187.229996,174.495621,369833100,8-2015
8/26/2015,192.080002,194.789993,188.369995,194.679993,181.438873,339257000,8-2015
8/27/2015,197.020004,199.419998,195.210007,199.160004,185.614197,274143900,8-2015
8/28/2015,198.5,199.839996,197.919998,199.240005,185.688721,160414400,8-2015
8/31/2015,198.110001,199.130005,197.009995,197.539993,184.104355,154471400,8-2015
9/1/2015,193.119995,194.770004,190.729996,191.770004,178.726837,256000400,9-2015
9/2/2015,194.619995,195.460007,192.419998,195.410004,182.119263,160269300,9-2015
9/3/2015,196.259995,198.050003,194.960007,195.649994,182.342911,152087800,9-2015
9/4/2015,192.850006,193.860001,191.610001,192.589996,179.491058,207081000,9-2015
9/8/2015,195.940002,197.610001,195.169998,197.460007,184.029846,116025700,9-2015
9/9/2015,199.320007,199.470001,194.350006,194.759995,181.513458,140901400,9-2015
9/10/2015,194.559998,197.220001,194.25,195.850006,182.529327,158611100,9-2015
9/11/2015,195.380005,196.820007,194.529999,196.740005,183.35881,119691200,9-2015
9/14/2015,196.949997,197.009995,195.429993,195.979996,182.650467,79452000,9-2015
9/15/2015,196.610001,198.990005,195.960007,198.449997,184.952469,108455800,9-2015
9/16/2015,198.820007,200.410004,198.410004,200.139999,186.527542,99581600,9-2015
9/17/2015,200.020004,202.889999,199.279999,199.699997,186.117477,276046600,9-2015
9/18/2015,195.710007,198.679993,194.960007,195.360001,183.019775,213315400,9-2015
9/21/2015,196.440002,197.679993,195.210007,196.440002,184.03154,105726200,9-2015
9/22/2015,193.880005,194.460007,192.559998,193.899994,181.651978,153890900,9-2015
9/23/2015,194.110001,194.669998,192.910004,193.600006,181.370926,92790600,9-2015
9/24/2015,192.149994,193.449997,190.559998,192.929993,180.743256,159378800,9-2015
9/25/2015,194.639999,195,191.809998,192.869995,180.687057,155054800,9-2015
9/28/2015,191.779999,191.910004,187.639999,187.910004,176.040375,178515900,9-2015
9/29/2015,188.270004,189.740005,186.929993,188.080002,176.1996,159045600,9-2015
9/30/2015,190.369995,191.830002,189.440002,191.589996,179.487885,152593200,9-2015
10/1/2015,192.080002,192.490005,189.820007,192.130005,179.99382,131079000,10-2015
10/2/2015,189.770004,195.029999,189.119995,195,182.682526,211003300,10-2015
10/5/2015,196.460007,198.740005,196.330002,198.470001,185.933319,126320800,10-2015
10/6/2015,198.309998,198.979996,197,197.789993,185.296234,110274500,10-2015
10/7/2015,198.899994,199.830002,197.479996,199.410004,186.81395,124307300,10-2015
10/8/2015,198.949997,201.550003,198.589996,201.210007,188.500275,153055200,10-2015
10/9/2015,201.380005,201.899994,200.580002,201.330002,188.612671,107069200,10-2015
10/12/2015,201.419998,201.759995,200.910004,201.520004,188.79068,56395600,10-2015
10/13/2015,200.649994,202.160004,200.050003,200.25,187.600876,88038700,10-2015
10/14/2015,200.179993,200.869995,198.940002,199.289993,186.701492,99106200,10-2015
10/15/2015,200.080002,202.360001,199.639999,202.350006,189.568207,134142200,10-2015
10/16/2015,202.830002,203.289993,201.919998,203.270004,190.430115,114580100,10-2015
10/19/2015,202.5,203.369995,202.130005,203.369995,190.523788,76523900,10-2015
10/20/2015,202.850006,203.839996,202.550003,203.110001,190.280212,78448500,10-2015
10/21/2015,203.610001,203.789993,201.649994,201.850006,189.099808,102038000,10-2015
10/22/2015,202.979996,205.509995,201.850006,205.210007,192.247574,174911700,10-2015
10/23/2015,207.25,207.949997,206.300003,207.520004,194.411652,144442300,10-2015
10/26/2015,207.300003,207.369995,206.559998,206.990005,193.915146,69033000,10-2015
10/27/2015,206.199997,207,205.789993,206.570007,193.521667,77905800,10-2015
10/28/2015,207,208.979996,206.210007,208.940002,195.741974,135906700,10-2015
10/29/2015,208.350006,209.270004,208.210007,208.889999,195.695099,84727800,10-2015
10/30/2015,209.059998,209.440002,207.740005,207.929993,194.795761,131076900,10-2015
11/2/2015,208.320007,210.619995,208.169998,210.389999,197.100357,86270800,11-2015
11/3/2015,209.970001,211.660004,209.699997,211,197.671844,95246100,11-2015
11/4/2015,211.350006,211.5,209.720001,210.380005,197.091003,90967700,11-2015
11/5/2015,210.429993,210.979996,209.089996,210.149994,196.875519,78408700,11-2015
11/6/2015,209.740005,210.320007,208.460007,210.039993,196.772461,110471500,11-2015
11/9/2015,209.309998,209.490005,206.949997,208.080002,194.936295,131008700,11-2015
11/10/2015,207.509995,208.600006,207.190002,208.559998,195.385956,75874600,11-2015
11/11/2015,208.880005,208.940002,207.660004,207.740005,194.617783,67846000,11-2015
11/12/2015,206.5,207.059998,204.820007,204.839996,191.900955,121315200,11-2015
11/13/2015,204.350006,204.669998,202.440002,202.539993,189.746262,153577100,11-2015
11/16/2015,202.320007,205.690002,202.179993,205.619995,192.631683,117645200,11-2015
11/17/2015,205.990005,207.039993,204.880005,205.470001,192.49115,121123700,11-2015
11/18/2015,206.039993,208.899994,205.990005,208.729996,195.545242,121342500,11-2015
11/19/2015,208.589996,209.050003,208.199997,208.550003,195.376602,88220500,11-2015
11/20/2015,209.449997,210.119995,208.860001,209.309998,196.088608,94011500,11-2015
11/23/2015,209.380005,209.979996,208.520004,209.070007,195.863754,64931200,11-2015
11/24/2015,207.869995,209.830002,207.410004,209.350006,196.126068,98874400,11-2015
11/25/2015,209.5,209.740005,209.009995,209.320007,196.097946,51980100,11-2015
11/27/2015,209.429993,209.800003,208.860001,209.559998,196.322784,37317800,11-2015
11/30/2015,209.75,209.889999,208.559998,208.690002,195.507767,112822700,11-2015
12/1/2015,209.440002,210.820007,209.110001,210.679993,197.37204,97858400,12-2015
12/2/2015,210.619995,211,208.229996,208.529999,195.357834,108441300,12-2015
12/3/2015,208.830002,209.149994,204.75,205.610001,192.622314,166224200,12-2015
12/4/2015,205.610001,209.970001,205.610001,209.619995,196.379028,192913900,12-2015
12/7/2015,209.229996,209.729996,207.199997,208.350006,195.189224,102027100,12-2015
12/8/2015,206.490005,208.289993,205.779999,206.949997,193.87767,103372400,12-2015
12/9/2015,206.190002,208.679993,204.179993,205.339996,192.369354,162401500,12-2015
12/10/2015,205.419998,207.429993,205.139999,205.869995,192.86586,115196800,12-2015
12/11/2015,203.350006,204.139999,201.509995,201.880005,189.127914,211173300,12-2015
12/14/2015,202.070007,203.050003,199.949997,202.899994,190.083466,176235400,12-2015
12/15/2015,204.699997,206.110001,202.869995,205.029999,192.078934,154069600,12-2015
12/16/2015,206.369995,208.389999,204.800003,208.029999,194.88945,197017000,12-2015
12/17/2015,208.399994,208.479996,204.839996,204.860001,191.919662,173092500,12-2015
12/18/2015,202.770004,202.929993,199.830002,200.020004,188.500244,251393500,12-2015
12/21/2015,201.410004,201.880005,200.089996,201.669998,190.055161,99094300,12-2015
12/22/2015,202.720001,203.850006,201.550003,203.5,191.779755,103602200,12-2015
12/23/2015,204.690002,206.070007,204.580002,206.020004,194.154648,110987200,12-2015
12/24/2015,205.720001,206.330002,205.419998,205.679993,193.834213,48542200,12-2015
12/28/2015,204.860001,205.259995,203.940002,205.210007,193.391281,64967100,12-2015
12/29/2015,206.509995,207.789993,206.470001,207.399994,195.4552,92640700,12-2015
12/30/2015,207.110001,207.210007,205.759995,205.929993,194.069839,63317700,12-2015
12/31/2015,205.130005,205.889999,203.869995,203.869995,192.128464,114877900,12-2015
1/4/2016,200.490005,201.029999,198.589996,201.020004,189.442627,222353500,1-2016
1/5/2016,201.399994,201.899994,200.050003,201.360001,189.763031,110845800,1-2016
1/6/2016,198.339996,200.059998,197.600006,198.820007,187.369339,152112600,1-2016
1/7/2016,195.330002,197.440002,193.589996,194.050003,182.874039,213436100,1-2016
1/8/2016,195.190002,195.850006,191.580002,191.919998,180.866699,209817200,1-2016
1/11/2016,193.009995,193.410004,189.820007,192.110001,181.045776,185113200,1-2016
1/12/2016,193.820007,194.550003,191.139999,193.660004,182.5065,172330500,1-2016
1/13/2016,194.449997,194.860001,188.380005,188.830002,177.954697,221168900,1-2016
1/14/2016,189.550003,193.259995,187.660004,191.929993,180.876144,240795600,1-2016
1/15/2016,186.770004,188.759995,185.520004,187.809998,176.993408,324846400,1-2016
1/19/2016,189.960007,190.110001,186.199997,188.059998,177.229004,195244400,1-2016
1/20/2016,185.029999,187.5,181.020004,185.649994,174.957825,286547800,1-2016
1/21/2016,186.210007,188.869995,184.639999,186.690002,175.937912,195772900,1-2016
1/22/2016,189.779999,190.759995,188.880005,190.520004,179.547348,168319600,1-2016
1/25/2016,189.919998,190.149994,187.410004,187.639999,176.833206,130371700,1-2016
1/26/2016,188.419998,190.529999,188.020004,190.199997,179.245758,137269900,1-2016
1/27/2016,189.580002,191.559998,187.059998,188.130005,177.294998,185681700,1-2016
1/28/2016,189.960007,190.199997,187.160004,189.110001,178.218582,143798800,1-2016
1/29/2016,190.020004,193.880005,189.880005,193.720001,182.563065,210529300,1-2016
2/1/2016,192.529999,194.580002,191.839996,193.649994,182.497055,136061600,2-2016
2/2/2016,191.960007,191.970001,189.539993,190.160004,179.208099,182564900,2-2016
2/3/2016,191.410004,191.779999,187.100006,191.300003,180.28244,205054900,2-2016
2/4/2016,190.710007,192.75,189.960007,191.600006,180.56517,136318100,2-2016
2/5/2016,190.990005,191.669998,187.199997,187.949997,177.125351,180788300,2-2016
2/8/2016,185.770004,186.119995,182.800003,185.419998,174.741058,191526700,2-2016
2/9/2016,183.360001,186.940002,183.199997,185.429993,174.750473,176478700,2-2016
2/10/2016,186.410004,188.339996,185.119995,185.270004,174.599686,148214100,2-2016
2/11/2016,182.339996,184.100006,181.089996,182.860001,172.328537,219058900,2-2016
2/12/2016,184.960007,186.649994,183.960007,186.630005,175.881378,127632400,2-2016
2/16/2016,188.770004,189.809998,187.630005,189.779999,178.84996,120250700,2-2016
2/17/2016,191.160004,193.320007,191.009995,192.880005,181.771439,136009500,2-2016
2/18/2016,193.199997,193.270004,191.720001,192.089996,181.026901,102343000,2-2016
2/19/2016,191.169998,192.179993,190.449997,192,180.942093,114793000,2-2016
2/22/2016,193.869995,194.949997,193.789993,194.779999,183.561981,103640300,2-2016
2/23/2016,194,194.320007,192.179993,192.320007,181.243668,111455300,2-2016
2/24/2016,190.630005,193.529999,189.320007,193.199997,182.072998,150812200,2-2016
2/25/2016,193.729996,195.550003,192.830002,195.539993,184.278214,107512400,2-2016
2/26/2016,196.570007,196.679993,194.899994,195.089996,183.854111,129833700,2-2016
2/29/2016,195.110001,196.229996,193.330002,193.559998,182.412262,125918100,2-2016
3/1/2016,195.009995,198.210007,194.449997,198.110001,186.700195,141799700,3-2016
3/2/2016,197.740005,199.059998,197.25,199,187.538971,102415000,3-2016
3/3/2016,198.789993,199.800003,198.110001,199.779999,188.274017,94146200,3-2016
3/4/2016,200.009995,201.350006,199.029999,200.429993,188.886597,129293600,3-2016
3/7/2016,199.339996,201.070007,199.25,200.589996,189.037338,100219000,3-2016
3/8/2016,199.320007,199.919998,198.210007,198.399994,186.973495,123974900,3-2016
3/9/2016,199.360001,199.789993,198.429993,199.380005,187.897064,94801200,3-2016
3/10/2016,199.960007,201.070007,197.380005,199.539993,188.047821,153608200,3-2016
3/11/2016,201.259995,202.809998,199.520004,202.759995,191.082382,137964500,3-2016
3/14/2016,202.160004,203.039993,201.770004,202.5,190.837387,73612000,3-2016
3/15/2016,201.360001,202.529999,201.050003,202.169998,190.526367,93169100,3-2016
3/16/2016,201.600006,203.820007,201.550003,203.339996,191.628967,129303200,3-2016
3/17/2016,203.240005,205.229996,202.770004,204.630005,192.844727,134278500,3-2016
3/18/2016,204.169998,204.779999,203.800003,204.380005,193.602158,138372400,3-2016
3/21/2016,204.070007,204.940002,203.800003,204.669998,193.876831,72926700,3-2016
3/22/2016,203.759995,205.229996,203.570007,204.559998,193.772629,97471900,3-2016
3/23/2016,204.110001,204.330002,203.009995,203.210007,192.493851,81052500,3-2016
3/24/2016,202,203.160004,201.740005,203.119995,192.4086,84360900,3-2016
3/28/2016,203.610001,203.860001,202.710007,203.240005,192.522278,62408200,3-2016
3/29/2016,202.759995,205.25,202.399994,205.119995,194.303116,90418600,3-2016
3/30/2016,206.300003,206.869995,205.589996,206.020004,195.155655,86365300,3-2016
3/31/2016,205.910004,206.410004,205.330002,205.520004,194.682022,94584100,3-2016
4/1/2016,204.350006,207.139999,203.979996,206.919998,196.008209,114423500,4-2016
4/4/2016,206.830002,207.070007,205.889999,206.25,195.37355,63497000,4-2016
4/5/2016,204.669998,206.259995,203.889999,204.190002,193.422165,99662200,4-2016
4/6/2016,204.190002,206.490005,203.979996,206.419998,195.534561,89889800,4-2016
4/7/2016,205.139999,205.559998,203.089996,203.949997,193.194794,113859000,4-2016
4/8/2016,205.339996,205.850006,203.869995,204.5,193.715836,95040600,4-2016
4/11/2016,205.25,206.070007,203.910004,204.020004,193.261124,83757500,4-2016
4/12/2016,204.220001,206.25,203.699997,205.919998,195.060944,110162100,4-2016
4/13/2016,207,208.100006,206.839996,208,197.03125,96336400,4-2016
4/14/2016,208.070007,208.600006,207.600006,208.009995,197.04071,60422700,4-2016
4/15/2016,208.009995,208.169998,207.399994,207.779999,196.822815,75761600,4-2016
4/18/2016,207.779999,209.279999,207,209.240005,198.205841,75277700,4-2016
4/19/2016,209.740005,210.199997,208.940002,209.899994,198.831055,88316100,4-2016
4/20/2016,209.949997,210.919998,209.389999,210.100006,199.020508,81100300,4-2016
4/21/2016,210.119995,210.25,208.649994,208.970001,197.950089,85695000,4-2016
4/22/2016,208.550003,209.289993,207.910004,208.970001,197.950089,99251700,4-2016
4/25/2016,208.259995,208.660004,207.539993,208.610001,197.609085,66166500,4-2016
4/26/2016,209.039993,209.520004,208.360001,208.919998,197.90274,75864200,4-2016
4/27/2016,208.470001,209.809998,208.050003,209.350006,198.310059,77329400,4-2016
4/28/2016,208.460007,209.759995,206.960007,207.449997,196.510239,97216200,4-2016
4/29/2016,206.720001,207.130005,205.029999,206.330002,195.44931,142424100,4-2016
5/2/2016,206.919998,208.179993,206.410004,207.970001,197.002823,62188000,5-2016
5/3/2016,206.520004,206.800003,205.279999,206.160004,195.288269,106422100,5-2016
5/4/2016,204.990005,205.850006,204.419998,205.009995,194.198898,92243800,5-2016
5/5/2016,205.559998,205.979996,204.470001,204.970001,194.161041,67619200,5-2016
5/6/2016,204.059998,205.770004,203.880005,205.720001,194.87149,89315000,5-2016
5/9/2016,205.570007,206.399994,205.360001,205.889999,195.032501,74374900,5-2016
5/10/2016,206.720001,208.470001,206.639999,208.449997,197.45752,74236100,5-2016
5/11/2016,207.910004,208.539993,206.5,206.5,195.610352,81727000,5-2016
5/12/2016,207.289993,207.490005,205.369995,206.559998,195.667175,89586300,5-2016
5/13/2016,206.210007,206.860001,204.380005,204.759995,193.962097,96474600,5-2016
5/16/2016,204.960007,207.339996,204.889999,206.779999,195.875549,77486800,5-2016
5/17/2016,206.460007,206.800003,204.229996,204.850006,194.047379,114924900,5-2016
5/18/2016,204.440002,206.300003,203.630005,204.910004,194.104202,123493400,5-2016
5/19/2016,204.059998,204.539993,202.779999,204.199997,193.431625,115430500,5-2016
5/20/2016,204.919998,206.100006,204.860001,205.490005,194.653595,104990400,5-2016
5/23/2016,205.509995,205.839996,204.990005,205.210007,194.388351,58117700,5-2016
5/24/2016,206.169998,208.240005,206.139999,207.869995,196.908096,93537800,5-2016
5/25/2016,208.669998,209.770004,207.869995,209.279999,198.243729,76621400,5-2016
5/26/2016,209.440002,209.710007,208.970001,209.339996,198.300583,53087800,5-2016
5/27/2016,209.529999,210.25,209.470001,210.240005,199.153122,64211200,5-2016
5/31/2016,210.559998,210.690002,209.179993,209.839996,198.774216,109879400,5-2016
6/1/2016,209.119995,210.479996,208.889999,210.270004,199.181549,69936200,6-2016
6/2/2016,209.800003,210.929993,209.240005,210.910004,199.787781,60661400,6-2016
6/3/2016,210.25,210.690002,208.860001,210.279999,199.19101,101757100,6-2016
6/6/2016,210.699997,211.770004,210.509995,211.350006,200.20459,64887000,6-2016
6/7/2016,211.529999,212.339996,211.5,211.679993,200.517181,60974800,6-2016
6/8/2016,211.839996,212.520004,211.690002,212.369995,201.170792,66170900,6-2016
6/9/2016,211.509995,212.220001,211.190002,212.080002,200.896088,73786900,6-2016
6/10/2016,210.460007,210.860001,209.429993,210.070007,198.992111,113829200,6-2016
6/13/2016,209.360001,210.369995,208.350006,208.449997,197.45752,117751200,6-2016
6/14/2016,208,208.740005,206.919998,208.039993,197.069138,125059300,6-2016
6/15/2016,208.039993,209.360001,207.529999,207.75,196.794418,109124500,6-2016
6/16/2016,207.75,208.570007,205.589996,208.369995,197.381714,149533100,6-2016
6/17/2016,207.169998,207.199997,205.75,206.520004,196.647064,117055700,6-2016
6/20/2016,208.820007,209.610001,207.75,207.850006,197.913467,82789600,6-2016
6/21/2016,208.300003,208.919998,207.779999,208.440002,198.475281,72461700,6-2016
6/22/2016,208.649994,209.5,207.929993,208.100006,198.15152,95560500,6-2016
6/23/2016,209.809998,210.869995,209.270004,210.809998,200.731964,102731400,6-2016
6/24/2016,203.630005,210.850006,202.720001,203.240005,193.523834,333444400,6-2016
6/27/2016,201.589996,201.600006,198.649994,199.600006,190.057892,230775800,6-2016
6/28/2016,201.479996,203.229996,201.119995,203.199997,193.485779,159382400,6-2016
6/29/2016,204.839996,206.929993,204.720001,206.660004,196.780365,137328600,6-2016
6/30/2016,207.210007,209.539993,206.559998,209.479996,199.46553,165021900,6-2016
7/1/2016,209.479996,210.490005,209.289993,209.919998,199.884521,106055300,7-2016
7/5/2016,208.949997,209.080002,207.710007,208.410004,198.446701,109803700,7-2016
7/6/2016,207.830002,209.800003,207.059998,209.660004,199.636948,96021500,7-2016
7/7/2016,209.869995,210.649994,208.630005,209.529999,199.513153,81705800,7-2016
7/8/2016,211.050003,212.940002,210.779999,212.649994,202.483994,133971000,7-2016
7/11/2016,213.190002,214.070007,212.949997,213.399994,203.198151,73633900,7-2016
7/12/2016,214.529999,215.300003,213.429993,214.949997,204.674026,101275600,7-2016
7/13/2016,215.440002,215.449997,214.350006,214.919998,204.645493,87324100,7-2016
7/14/2016,216.399994,216.669998,215.660004,216.119995,205.788116,91230900,7-2016
7/15/2016,216.779999,217.009995,215.309998,215.830002,205.511993,107155400,7-2016
7/18/2016,215.970001,216.600006,215.669998,216.410004,206.06424,58725900,7-2016
7/19/2016,215.919998,216.229996,215.630005,216.190002,205.854752,54345700,7-2016
7/20/2016,216.190002,217.369995,216.190002,217.089996,206.711731,58159500,7-2016
7/21/2016,216.960007,217.220001,215.75,216.270004,205.930923,67777300,7-2016
7/22/2016,216.410004,217.300003,216.100006,217.240005,206.854599,62787500,7-2016
7/25/2016,217,217.059998,215.970001,216.649994,206.29277,55873100,7-2016
7/26/2016,216.529999,217.169998,215.759995,216.75,206.387985,70080500,7-2016
7/27/2016,217.190002,217.270004,215.619995,216.520004,206.169006,80870400,7-2016
7/28/2016,216.289993,217.110001,215.75,216.770004,206.407043,65035700,7-2016
7/29/2016,216.460007,217.539993,216.130005,217.119995,206.740295,79519400,7-2016
8/1/2016,217.190002,217.649994,216.410004,216.940002,206.568939,73311400,8-2016
8/2/2016,216.649994,216.830002,214.570007,215.550003,205.245361,92295500,8-2016
8/3/2016,215.479996,216.25,215.130005,216.179993,205.84523,53993600,8-2016
8/4/2016,216.309998,216.779999,214.25,216.410004,206.06424,44476100,8-2016
8/5/2016,216.410004,218.229996,216.410004,218.179993,207.749619,71892200,8-2016
8/8/2016,218.399994,218.520004,217.740005,218.050003,207.625839,39906500,8-2016
8/9/2016,218.130005,218.759995,217.800003,218.179993,207.749619,51251700,8-2016
8/10/2016,218.309998,218.399994,217.229996,217.639999,207.235428,57941100,8-2016
8/11/2016,218.259995,218.940002,217.949997,218.649994,208.197159,68960100,8-2016
8/12/2016,218.289993,218.710007,217.990005,218.460007,208.016266,61313500,8-2016
8/15/2016,218.889999,219.5,218.880005,219.089996,208.616135,49813500,8-2016
8/16/2016,218.600006,218.679993,217.960007,217.960007,207.540146,53213600,8-2016
8/17/2016,218,218.529999,217.020004,218.369995,207.930542,75134300,8-2016
8/18/2016,218.339996,218.899994,218.210007,218.860001,208.397125,52989300,8-2016
8/19/2016,218.309998,218.75,217.740005,218.539993,208.092407,75443000,8-2016
8/22/2016,218.259995,218.800003,217.830002,218.529999,208.082901,61368800,8-2016
8/23/2016,219.25,219.600006,218.899994,218.970001,208.501846,53399200,8-2016
8/24/2016,218.800003,218.910004,217.360001,217.850006,207.435394,71728900,8-2016
8/25/2016,217.399994,218.190002,217.220001,217.699997,207.292572,69224800,8-2016
8/26/2016,217.919998,219.119995,216.25,217.289993,206.902161,122506300,8-2016
8/29/2016,217.440002,218.669998,217.399994,218.360001,207.921021,68606100,8-2016
8/30/2016,218.259995,218.589996,217.350006,218,207.578232,58114500,8-2016
8/31/2016,217.610001,217.75,216.470001,217.380005,206.987869,85269500,8-2016
9/1/2016,217.369995,217.729996,216.029999,217.389999,206.997406,97844200,9-2016
9/2/2016,218.389999,218.869995,217.699997,218.369995,207.930542,79293900,9-2016
9/6/2016,218.699997,219.119995,217.860001,219.029999,208.559006,56702100,9-2016
9/7/2016,218.839996,219.220001,218.300003,219.009995,208.539917,76554900,9-2016
9/8/2016,218.619995,218.940002,218.149994,218.509995,208.063843,73011600,9-2016
9/9/2016,216.970001,217.029999,213.25,213.279999,203.083878,221589100,9-2016
9/12/2016,212.389999,216.809998,212.309998,216.339996,205.997589,168110900,9-2016
9/13/2016,214.839996,215.149994,212.5,213.229996,203.03627,182828800,9-2016
9/14/2016,213.289993,214.699997,212.5,213.149994,202.960068,134185500,9-2016
9/15/2016,212.960007,215.729996,212.75,215.279999,204.988251,134427900,9-2016
9/16/2016,213.479996,213.690002,212.570007,213.369995,204.195923,155236400,9-2016
9/19/2016,214.130005,214.880005,213.029999,213.410004,204.234238,78968600,9-2016
9/20/2016,214.410004,214.589996,213.380005,213.419998,204.243774,69665300,9-2016
9/21/2016,214.240005,216.029999,213.440002,215.820007,206.540604,110284400,9-2016
9/22/2016,217,217.529999,216.710007,217.179993,207.842087,76678700,9-2016
9/23/2016,216.720001,216.880005,215.880005,215.990005,206.703293,73630900,9-2016
9/26/2016,215.020004,215.229996,214.009995,214.240005,205.028564,89827300,9-2016
9/27/2016,214.050003,215.679993,213.619995,215.570007,206.301361,78494800,9-2016
9/28/2016,215.830002,216.820007,214.710007,216.639999,207.325333,87411000,9-2016
9/29/2016,216.399994,216.869995,214.039993,214.679993,205.449615,128070600,9-2016
9/30/2016,215.649994,217.119995,215.360001,216.300003,206.999939,117202900,9-2016
10/3/2016,215.820007,216.039993,215.039993,215.779999,206.502319,83512100,10-2016
10/4/2016,215.910004,216.169998,213.990005,214.679993,205.449615,119948100,10-2016
10/5/2016,215.410004,216.130005,215.330002,215.630005,206.358765,72816000,10-2016
10/6/2016,215.369995,216.039993,214.740005,215.779999,206.502319,62927400,10-2016
10/7/2016,216.100006,216.300003,214.190002,215.039993,205.794128,89788300,10-2016
10/10/2016,216.160004,216.699997,215.990005,216.160004,206.865982,50602600,10-2016
10/11/2016,215.660004,215.740005,212.580002,213.429993,204.253342,130367400,10-2016
